2024-12-11T16:28:01.045893,BTTUSDT,0.00277700
2024-12-11T16:28:01.045896,BNBUSDS,22.27880000
2024-12-11T16:28:01.045899,BTCUSDS,9604.59000000
2024-12-11T16:28:01.045902,USDSUSDT,0.99680000
2024-12-11T16:28:01.045906,USDSPAX,1.00020000
2024-12-11T16:28:01.045908,USDSTUSD,1.00000000
2024-12-11T16:28:01.045911,USDSUSDC,1.00000000
2024-12-11T16:28:01.045914,BTTPAX,0.00038660
2024-12-11T16:28:01.045918,BTTTUSD,0.00277000
2024-12-11T16:28:01.045921,BTTUSDC,0.00277600
2024-12-11T16:28:01.045923,ONGBNB,0.00545000
2024-12-11T16:28:01.045926,ONGBTC,0.00000389
2024-12-11T16:28:01.045929,ONGUSDT,0.39180000
2024-12-11T16:28:01.045932,HOTBNB,0.00000862
2024-12-11T16:28:01.045935,HOTUSDT,0.00321800
2024-12-11T16:28:01.045938,ZILUSDT,0.02819000
2024-12-11T16:28:01.045941,ZRXBNB,0.01045000
2024-12-11T16:28:01.045944,ZRXUSDT,0.61530000
2024-12-11T16:28:01.045947,FETBNB,0.00256600
2024-12-11T16:28:01.045950,FETBTC,0.00001801
2024-12-11T16:28:01.045953,FETUSDT,1.81500000
2024-12-11T16:28:01.045956,BATUSDT,0.28720000
2024-12-11T16:28:01.045958,XMRBNB,0.33210000
2024-12-11T16:28:01.045961,XMRUSDT,118.70000000
2024-12-11T16:28:01.045964,ZECBNB,0.10260000
2024-12-11T16:28:01.045967,ZECUSDT,62.63000000
2024-12-11T16:28:01.045970,ZECPAX,42.10000000
2024-12-11T16:28:01.045973,ZECTUSD,51.48000000
2024-12-11T16:28:01.045976,ZECUSDC,55.80000000
2024-12-11T16:28:01.045979,IOSTUSDT,0.00873200
2024-12-11T16:28:01.045982,CELRBNB,0.00005294
